Unnamed: 0,english_name,primary_type,secondary_type,description,filepath,pokemon_group
693,drampa_shiny,normal,dragon,"The mountains it calls home are nearly two miles in height. On rare occasions, it descends to play with the children living in the towns below.",drampa_shiny.png,drampa
694,drapion,poison,dark,"Its poison is potent, but it rarely sees use. This Pokémon prefers to use physical force instead, going on rampages with its car-crushing strength.",drapion.png,drapion
695,drapion_shiny,poison,dark,"Its poison is potent, but it rarely sees use. This Pokémon prefers to use physical force instead, going on rampages with its car-crushing strength.",drapion_shiny.png,drapion
696,dratini,dragon,,"Dratini dwells near bodies of rapidly flowing water, such as the plunge pools of waterfalls. As it grows, Dratini will shed its skin many times.",dratini.png,dratini
697,dratini_shiny,dragon,,"Dratini dwells near bodies of rapidly flowing water, such as the plunge pools of waterfalls. As it grows, Dratini will shed its skin many times.",dratini_shiny.png,dratini
698,drednaw,water,rock,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",drednaw.png,drednaw
699,drednaw-gmax,water,rock,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",drednaw-gmax.png,drednaw
700,drednaw-gmax_shiny,water,rock,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",drednaw-gmax_shiny.png,drednaw
701,drednaw_shiny,water,rock,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",drednaw_shiny.png,drednaw
702,dreepy,dragon,ghost,"After being reborn as a ghost Pokémon, Dreepy wanders the areas it used to inhabit back when it was alive in prehistoric seas.",dreepy.png,dreepy
703,dreepy_shiny,dragon,ghost,"After being reborn as a ghost Pokémon, Dreepy wanders the areas it used to inhabit back when it was alive in prehistoric seas.",dreepy_shiny.png,dreepy
704,drifblim,ghost,flying,"Some say this Pokémon is a collection of souls burdened with regrets, silently drifting through the dusk.",drifblim.png,drifblim
705,drifblim_shiny,ghost,flying,"Some say this Pokémon is a collection of souls burdened with regrets, silently drifting through the dusk.",drifblim_shiny.png,drifblim
706,drifloon,ghost,flying,"Perhaps seeking company, it approaches children. However, it often quickly runs away again when the children play too roughly with it.",drifloon.png,drifloon
707,drifloon_shiny,ghost,flying,"Perhaps seeking company, it approaches children. However, it often quickly runs away again when the children play too roughly with it.",drifloon_shiny.png,drifloon
708,drilbur,ground,,It brings its claws together and whirls around at high speed before rushing toward its prey.,drilbur.png,drilbur
709,drilbur_shiny,ground,,It brings its claws together and whirls around at high speed before rushing toward its prey.,drilbur_shiny.png,drilbur
710,drizzile,water,,"A clever combatant, this Pokémon battles using water balloons created with moisture secreted from its palms.",drizzile.png,drizzile
711,drizzile_shiny,water,,"A clever combatant, this Pokémon battles using water balloons created with moisture secreted from its palms.",drizzile_shiny.png,drizzile
712,drowzee,psychic,,"If you sleep by it all the time, it will sometimes show you dreams it had eaten in the past.",drowzee.png,drowzee
713,drowzee_shiny,psychic,,"If you sleep by it all the time, it will sometimes show you dreams it had eaten in the past.",drowzee_shiny.png,drowzee
714,druddigon,dragon,,"Druddigon lives in caves, but it never skips sunbathing—it won’t be able to move if its body gets too cold.",druddigon.png,druddigon
715,druddigon_shiny,dragon,,"Druddigon lives in caves, but it never skips sunbathing—it won’t be able to move if its body gets too cold.",druddigon_shiny.png,druddigon
716,dubwool,normal,,"Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You’ll start to bounce the moment you set foot on it.",dubwool.png,dubwool
717,dubwool_shiny,normal,,"Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You’ll start to bounce the moment you set foot on it.",dubwool_shiny.png,dubwool
718,ducklett,water,flying,"When attacked, it uses its feathers to splash water, escaping under cover of the spray.",ducklett.png,ducklett
719,ducklett_shiny,water,flying,"When attacked, it uses its feathers to splash water, escaping under cover of the spray.",ducklett_shiny.png,ducklett
720,dugtrio,ground,ground,A team of Diglett triplets. It triggers huge earthquakes by burrowing 60 miles underground.,dugtrio.png,dugtrio
721,dugtrio-alola,ground,ground,A team of Diglett triplets. It triggers huge earthquakes by burrowing 60 miles underground.,dugtrio-alola.png,dugtrio
722,dugtrio-alola_shiny,ground,ground,A team of Diglett triplets. It triggers huge earthquakes by burrowing 60 miles underground.,dugtrio-alola_shiny.png,dugtrio
723,dugtrio_shiny,ground,ground,A team of Diglett triplets. It triggers huge earthquakes by burrowing 60 miles underground.,dugtrio_shiny.png,dugtrio
724,dunsparce,normal,,This Pokémon’s tiny wings have some scientists saying that Dunsparce used to fly through the sky in ancient times.,dunsparce.png,dunsparce
725,dunsparce_shiny,normal,,This Pokémon’s tiny wings have some scientists saying that Dunsparce used to fly through the sky in ancient times.,dunsparce_shiny.png,dunsparce
726,duosion,psychic,,Its psychic power can supposedly cover a range of more than half a mile—but only if its two brains can agree with each other.,duosion.png,duosion
727,duosion_shiny,psychic,,Its psychic power can supposedly cover a range of more than half a mile—but only if its two brains can agree with each other.,duosion_shiny.png,duosion
728,duraludon,steel,dragon,"Its body resembles polished metal, and it’s both lightweight and strong. The only drawback is that it rusts easily.",duraludon.png,duraludon
729,duraludon-gmax,steel,dragon,"Its body resembles polished metal, and it’s both lightweight and strong. The only drawback is that it rusts easily.",duraludon-gmax.png,duraludon
730,duraludon-gmax_shiny,steel,dragon,"Its body resembles polished metal, and it’s both lightweight and strong. The only drawback is that it rusts easily.",duraludon-gmax_shiny.png,duraludon
731,duraludon_shiny,steel,dragon,"Its body resembles polished metal, and it’s both lightweight and strong. The only drawback is that it rusts easily.",duraludon_shiny.png,duraludon
732,durant,bug,steel,"They lay their eggs deep inside their nests. When attacked by Heatmor, they retaliate using their massive mandibles.",durant.png,durant
733,durant_shiny,bug,steel,"They lay their eggs deep inside their nests. When attacked by Heatmor, they retaliate using their massive mandibles.",durant_shiny.png,durant
734,dusclops,ghost,,"Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole.",dusclops.png,dusclops
735,dusclops_shiny,ghost,,"Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole.",dusclops_shiny.png,dusclops
736,dusknoir,ghost,,"At the bidding of transmissions from the spirit world, it steals people and Pokémon away. No one knows whether it has a will of its own.",dusknoir.png,dusknoir
737,dusknoir_shiny,ghost,,"At the bidding of transmissions from the spirit world, it steals people and Pokémon away. No one knows whether it has a will of its own.",dusknoir_shiny.png,dusknoir
738,duskull,ghost,,"If it finds bad children who won’t listen to their parents, it will spirit them away—or so it’s said.",duskull.png,duskull
739,duskull_shiny,ghost,,"If it finds bad children who won’t listen to their parents, it will spirit them away—or so it’s said.",duskull_shiny.png,duskull
740,dustox,bug,poison,"Dustox is instinctively drawn to light. Swarms of this Pokémon are attracted by the bright lights of cities, where they wreak havoc by stripping the leaves off roadside trees for food.",dustox.png,dustox
741,dustox_shiny,bug,poison,"Dustox is instinctively drawn to light. Swarms of this Pokémon are attracted by the bright lights of cities, where they wreak havoc by stripping the leaves off roadside trees for food.",dustox_shiny.png,dustox
742,dwebble,bug,rock,"When it finds a stone appealing, it creates a hole inside it and uses it as its home. This Pokémon is the natural enemy of Roggenrola and Rolycoly.",dwebble.png,dwebble
743,dwebble_shiny,bug,rock,"When it finds a stone appealing, it creates a hole inside it and uses it as its home. This Pokémon is the natural enemy of Roggenrola and Rolycoly.",dwebble_shiny.png,dwebble
744,eelektrik,electric,,It wraps itself around its prey and paralyzes it with electricity from the round spots on its sides. Then it chomps.,eelektrik.png,eelektrik
745,eelektrik_shiny,electric,,It wraps itself around its prey and paralyzes it with electricity from the round spots on its sides. Then it chomps.,eelektrik_shiny.png,eelektrik
746,eelektross,electric,,"With their sucker mouths, they suck in prey. Then they use their fangs to shock the prey with electricity.",eelektross.png,eelektross
747,eelektross_shiny,electric,,"With their sucker mouths, they suck in prey. Then they use their fangs to shock the prey with electricity.",eelektross_shiny.png,eelektross
748,eevee,normal,,It has the ability to alter the composition of its body to suit its surrounding environment.,eevee.png,eevee
749,eevee-gmax,normal,,It has the ability to alter the composition of its body to suit its surrounding environment.,eevee-gmax.png,eevee
750,eevee-gmax_shiny,normal,,It has the ability to alter the composition of its body to suit its surrounding environment.,eevee-gmax_shiny.png,eevee
751,eevee-starter,normal,,It has the ability to alter the composition of its body to suit its surrounding environment.,eevee-starter.png,eevee
752,eevee-starter_shiny,normal,,It has the ability to alter the composition of its body to suit its surrounding environment.,eevee-starter_shiny.png,eevee
753,eevee_shiny,normal,,It has the ability to alter the composition of its body to suit its surrounding environment.,eevee_shiny.png,eevee
754,eiscue,ice,,It drifted in on the flow of ocean waters from a frigid place. It keeps its head iced constantly to make sure it stays nice and cold.,eiscue.png,eiscue
